_id,userId,learningMaterialCompletion[0].learningMaterialId,learningMaterialCompletion[0].completed,learningMaterialCompletion[0]._id,quizScore,__v
670cca76e0941d56b05f16d8,670cca73e0941d56b05ee57d,670cca73e0941d56b05ee706,false,670cca76e0941d56b05f16d9,99,0
670cca76e0941d56b05f16da,670cca73e0941d56b05ee4bf,670cca73e0941d56b05ee66b,true,670cca76e0941d56b05f16db,63,0
670cca76e0941d56b05f16dc,670cca73e0941d56b05ee5b2,670cca73e0941d56b05ee9a1,false,670cca76e0941d56b05f16dd,9,0
670cca76e0941d56b05f16de,670cca73e0941d56b05ee417,670cca73e0941d56b05ee85f,true,670cca76e0941d56b05f16df,18,0
670cca76e0941d56b05f16e0,670cca73e0941d56b05ee37b,670cca73e0941d56b05ee9e0,true,670cca76e0941d56b05f16e1,91,0
670cca76e0941d56b05f16e2,670cca73e0941d56b05ee3df,670cca73e0941d56b05ee8ad,true,670cca76e0941d56b05f16e3,52,0
670cca76e0941d56b05f16e4,670cca73e0941d56b05ee43f,670cca73e0941d56b05ee9d1,true,670cca76e0941d56b05f16e5,95,0
670cca76e0941d56b05f16e6,670cca73e0941d56b05ee594,670cca73e0941d56b05ee9c5,true,670cca76e0941d56b05f16e7,52,0
670cca76e0941d56b05f16e8,670cca73e0941d56b05ee64d,670cca73e0941d56b05ee679,false,670cca76e0941d56b05f16e9,5,0
670cca76e0941d56b05f16ea,670cca73e0941d56b05ee501,670cca73e0941d56b05ee809,true,670cca76e0941d56b05f16eb,82,0
670cca76e0941d56b05f16ec,670cca73e0941d56b05ee39b,670cca73e0941d56b05ee668,true,670cca76e0941d56b05f16ed,33,0
670cca76e0941d56b05f16ee,670cca73e0941d56b05ee618,670cca73e0941d56b05eea3a,false,670cca76e0941d56b05f16ef,45,0
670cca76e0941d56b05f16f0,670cca73e0941d56b05ee5e6,670cca73e0941d56b05ee975,false,670cca76e0941d56b05f16f1,53,0
670cca76e0941d56b05f16f2,670cca73e0941d56b05ee650,670cca73e0941d56b05ee9f0,false,670cca76e0941d56b05f16f3,26,0
670cca76e0941d56b05f16f4,670cca73e0941d56b05ee41c,670cca73e0941d56b05ee69c,true,670cca76e0941d56b05f16f5,86,0
670cca76e0941d56b05f16f6,670cca73e0941d56b05ee43b,670cca73e0941d56b05ee915,true,670cca76e0941d56b05f16f7,86,0
670cca76e0941d56b05f16f8,670cca73e0941d56b05ee3d6,670cca73e0941d56b05ee6e6,false,670cca76e0941d56b05f16f9,39,0
670cca76e0941d56b05f16fa,670cca73e0941d56b05ee548,670cca73e0941d56b05ee9f2,true,670cca76e0941d56b05f16fb,18,0
670cca76e0941d56b05f16fc,670cca73e0941d56b05ee57a,670cca73e0941d56b05ee8bc,false,670cca76e0941d56b05f16fd,43,0
670cca76e0941d56b05f16fe,670cca73e0941d56b05ee387,670cca73e0941d56b05ee725,false,670cca76e0941d56b05f16ff,4,0
670cca76e0941d56b05f1700,670cca73e0941d56b05ee328,670cca73e0941d56b05ee741,true,670cca76e0941d56b05f1701,41,0
670cca76e0941d56b05f1702,670cca73e0941d56b05ee31d,670cca73e0941d56b05ee742,false,670cca76e0941d56b05f1703,34,0
670cca76e0941d56b05f1704,670cca73e0941d56b05ee64d,670cca73e0941d56b05ee795,false,670cca76e0941d56b05f1705,80,0
670cca76e0941d56b05f1706,670cca73e0941d56b05ee4ab,670cca73e0941d56b05ee92b,false,670cca76e0941d56b05f1707,51,0
670cca76e0941d56b05f1708,670cca73e0941d56b05ee43c,670cca73e0941d56b05ee800,false,670cca76e0941d56b05f1709,99,0
670cca76e0941d56b05f170a,670cca73e0941d56b05ee5ff,670cca73e0941d56b05ee7ca,false,670cca76e0941d56b05f170b,93,0
670cca76e0941d56b05f170c,670cca73e0941d56b05ee449,670cca73e0941d56b05ee7b0,false,670cca76e0941d56b05f170d,5,0
670cca76e0941d56b05f170e,670cca73e0941d56b05ee44b,670cca73e0941d56b05ee766,true,670cca76e0941d56b05f170f,69,0
670cca76e0941d56b05f1710,670cca73e0941d56b05ee2f4,670cca73e0941d56b05ee79f,false,670cca76e0941d56b05f1711,26,0
670cca76e0941d56b05f1712,670cca73e0941d56b05ee610,670cca73e0941d56b05ee684,false,670cca76e0941d56b05f1713,32,0
670cca76e0941d56b05f1714,670cca73e0941d56b05ee64b,670cca73e0941d56b05ee739,false,670cca76e0941d56b05f1715,59,0
670cca76e0941d56b05f1716,670cca73e0941d56b05ee3e9,670cca73e0941d56b05ee6e3,true,670cca76e0941d56b05f1717,37,0
670cca76e0941d56b05f1718,670cca73e0941d56b05ee4eb,670cca73e0941d56b05ee88a,false,670cca76e0941d56b05f1719,97,0
670cca76e0941d56b05f171a,670cca73e0941d56b05ee4b0,670cca73e0941d56b05ee701,false,670cca76e0941d56b05f171b,61,0
670cca76e0941d56b05f171c,670cca73e0941d56b05ee486,670cca73e0941d56b05ee86d,false,670cca76e0941d56b05f171d,48,0
670cca76e0941d56b05f171e,670cca73e0941d56b05ee340,670cca73e0941d56b05ee908,false,670cca76e0941d56b05f171f,99,0
670cca76e0941d56b05f1720,670cca73e0941d56b05ee65c,670cca73e0941d56b05ee79d,true,670cca76e0941d56b05f1721,90,0
670cca76e0941d56b05f1722,670cca73e0941d56b05ee288,670cca73e0941d56b05ee7e0,false,670cca76e0941d56b05f1723,68,0
670cca76e0941d56b05f1724,670cca73e0941d56b05ee45f,670cca73e0941d56b05ee6ce,false,670cca76e0941d56b05f1725,22,0
670cca76e0941d56b05f1726,670cca73e0941d56b05ee5b4,670cca73e0941d56b05ee84c,false,670cca76e0941d56b05f1727,44,0
670cca76e0941d56b05f1728,670cca73e0941d56b05ee2f2,670cca73e0941d56b05ee835,false,670cca76e0941d56b05f1729,63,0
670cca76e0941d56b05f172a,670cca73e0941d56b05ee523,670cca73e0941d56b05ee7de,false,670cca76e0941d56b05f172b,28,0
670cca76e0941d56b05f172c,670cca73e0941d56b05ee2fe,670cca73e0941d56b05ee7c6,true,670cca76e0941d56b05f172d,60,0
670cca76e0941d56b05f172e,670cca73e0941d56b05ee48a,670cca73e0941d56b05ee727,false,670cca76e0941d56b05f172f,79,0
670cca76e0941d56b05f1730,670cca73e0941d56b05ee5b0,670cca73e0941d56b05eea43,false,670cca76e0941d56b05f1731,2,0
670cca76e0941d56b05f1732,670cca73e0941d56b05ee372,670cca73e0941d56b05eea21,false,670cca76e0941d56b05f1733,24,0
670cca76e0941d56b05f1734,670cca73e0941d56b05ee481,670cca73e0941d56b05ee668,true,670cca76e0941d56b05f1735,19,0
670cca76e0941d56b05f1736,670cca73e0941d56b05ee5ba,670cca73e0941d56b05ee684,true,670cca76e0941d56b05f1737,98,0
670cca76e0941d56b05f1738,670cca73e0941d56b05ee52f,670cca73e0941d56b05ee753,true,670cca76e0941d56b05f1739,34,0
670cca76e0941d56b05f173a,670cca73e0941d56b05ee318,670cca73e0941d56b05ee70d,true,670cca76e0941d56b05f173b,65,0
670cca76e0941d56b05f173c,670cca73e0941d56b05ee636,670cca73e0941d56b05ee9d4,true,670cca76e0941d56b05f173d,63,0
670cca76e0941d56b05f173e,670cca73e0941d56b05ee523,670cca73e0941d56b05ee7ee,false,670cca76e0941d56b05f173f,94,0
670cca76e0941d56b05f1740,670cca73e0941d56b05ee39c,670cca73e0941d56b05ee6f7,true,670cca76e0941d56b05f1741,48,0
670cca76e0941d56b05f1742,670cca73e0941d56b05ee4c9,670cca73e0941d56b05ee89f,true,670cca76e0941d56b05f1743,85,0
670cca76e0941d56b05f1744,670cca73e0941d56b05ee3a5,670cca73e0941d56b05ee9d1,true,670cca76e0941d56b05f1745,67,0
670cca76e0941d56b05f1746,670cca73e0941d56b05ee595,670cca73e0941d56b05ee6fd,false,670cca76e0941d56b05f1747,57,0
670cca76e0941d56b05f1748,670cca73e0941d56b05ee294,670cca73e0941d56b05ee7e5,true,670cca76e0941d56b05f1749,97,0
670cca76e0941d56b05f174a,670cca73e0941d56b05ee3c3,670cca73e0941d56b05ee6d8,true,670cca76e0941d56b05f174b,0,0
670cca76e0941d56b05f174c,670cca73e0941d56b05ee52e,670cca73e0941d56b05ee9c9,false,670cca76e0941d56b05f174d,19,0
670cca76e0941d56b05f174e,670cca73e0941d56b05ee46d,670cca73e0941d56b05ee859,true,670cca76e0941d56b05f174f,85,0
670cca76e0941d56b05f1750,670cca73e0941d56b05ee46d,670cca73e0941d56b05ee840,false,670cca76e0941d56b05f1751,27,0
670cca76e0941d56b05f1752,670cca73e0941d56b05ee597,670cca73e0941d56b05ee865,true,670cca76e0941d56b05f1753,77,0
670cca76e0941d56b05f1754,670cca73e0941d56b05ee4ba,670cca73e0941d56b05ee6b5,true,670cca76e0941d56b05f1755,37,0
670cca76e0941d56b05f1756,670cca73e0941d56b05ee5be,670cca73e0941d56b05ee6a5,false,670cca76e0941d56b05f1757,64,0
670cca76e0941d56b05f1758,670cca73e0941d56b05ee31c,670cca73e0941d56b05ee79f,true,670cca76e0941d56b05f1759,82,0
670cca76e0941d56b05f175a,670cca73e0941d56b05ee582,670cca73e0941d56b05ee741,false,670cca76e0941d56b05f175b,69,0
670cca76e0941d56b05f175c,670cca73e0941d56b05ee443,670cca73e0941d56b05ee8d0,true,670cca76e0941d56b05f175d,4,0
670cca76e0941d56b05f175e,670cca73e0941d56b05ee3bb,670cca73e0941d56b05ee8fb,false,670cca76e0941d56b05f175f,13,0
670cca76e0941d56b05f1760,670cca73e0941d56b05ee407,670cca73e0941d56b05ee80b,true,670cca76e0941d56b05f1761,49,0
670cca76e0941d56b05f1762,670cca73e0941d56b05ee328,670cca73e0941d56b05ee8d5,false,670cca76e0941d56b05f1763,68,0
670cca76e0941d56b05f1764,670cca73e0941d56b05ee315,670cca73e0941d56b05ee8af,true,670cca76e0941d56b05f1765,40,0
670cca76e0941d56b05f1766,670cca73e0941d56b05ee420,670cca73e0941d56b05ee97a,true,670cca76e0941d56b05f1767,49,0
670cca76e0941d56b05f1768,670cca73e0941d56b05ee4e0,670cca73e0941d56b05ee74e,false,670cca76e0941d56b05f1769,12,0
670cca76e0941d56b05f176a,670cca73e0941d56b05ee47e,670cca73e0941d56b05ee9e0,false,670cca76e0941d56b05f176b,69,0
670cca76e0941d56b05f176c,670cca73e0941d56b05ee53c,670cca73e0941d56b05ee9c9,false,670cca76e0941d56b05f176d,65,0
670cca76e0941d56b05f176e,670cca73e0941d56b05ee3f8,670cca73e0941d56b05ee723,true,670cca76e0941d56b05f176f,26,0
670cca76e0941d56b05f1770,670cca73e0941d56b05ee4f8,670cca73e0941d56b05ee9a1,false,670cca76e0941d56b05f1771,71,0
670cca76e0941d56b05f1772,670cca73e0941d56b05ee5b6,670cca73e0941d56b05ee8d4,true,670cca76e0941d56b05f1773,0,0
670cca76e0941d56b05f1774,670cca73e0941d56b05ee41b,670cca73e0941d56b05ee80a,true,670cca76e0941d56b05f1775,75,0
670cca76e0941d56b05f1776,670cca73e0941d56b05ee5f6,670cca73e0941d56b05ee676,false,670cca76e0941d56b05f1777,52,0
670cca76e0941d56b05f1778,670cca73e0941d56b05ee5c9,670cca73e0941d56b05ee8ed,false,670cca76e0941d56b05f1779,5,0
670cca76e0941d56b05f177a,670cca73e0941d56b05ee50f,670cca73e0941d56b05ee934,false,670cca76e0941d56b05f177b,8,0
670cca76e0941d56b05f177c,670cca73e0941d56b05ee3fc,670cca73e0941d56b05ee734,false,670cca76e0941d56b05f177d,98,0
670cca76e0941d56b05f177e,670cca73e0941d56b05ee47e,670cca73e0941d56b05ee6f6,true,670cca76e0941d56b05f177f,71,0
670cca76e0941d56b05f1780,670cca73e0941d56b05ee4cc,670cca73e0941d56b05ee6c1,false,670cca76e0941d56b05f1781,83,0
670cca76e0941d56b05f1782,670cca73e0941d56b05ee3e5,670cca73e0941d56b05ee967,false,670cca76e0941d56b05f1783,59,0
670cca76e0941d56b05f1784,670cca73e0941d56b05ee553,670cca73e0941d56b05ee75f,false,670cca76e0941d56b05f1785,10,0
670cca76e0941d56b05f1786,670cca73e0941d56b05ee55a,670cca73e0941d56b05ee8d1,true,670cca76e0941d56b05f1787,92,0
670cca76e0941d56b05f1788,670cca73e0941d56b05ee656,670cca73e0941d56b05ee8b8,false,670cca76e0941d56b05f1789,9,0
670cca76e0941d56b05f178a,670cca73e0941d56b05ee2f3,670cca73e0941d56b05ee6f6,true,670cca76e0941d56b05f178b,46,0
670cca76e0941d56b05f178c,670cca73e0941d56b05ee297,670cca73e0941d56b05ee892,false,670cca76e0941d56b05f178d,11,0
670cca76e0941d56b05f178e,670cca73e0941d56b05ee53c,670cca73e0941d56b05ee7bf,true,670cca76e0941d56b05f178f,43,0
670cca76e0941d56b05f1790,670cca73e0941d56b05ee4a6,670cca73e0941d56b05ee932,true,670cca76e0941d56b05f1791,96,0
670cca76e0941d56b05f1792,670cca73e0941d56b05ee55e,670cca73e0941d56b05ee733,true,670cca76e0941d56b05f1793,12,0
670cca76e0941d56b05f1794,670cca73e0941d56b05ee633,670cca73e0941d56b05ee8df,true,670cca76e0941d56b05f1795,57,0
670cca76e0941d56b05f1796,670cca73e0941d56b05ee64a,670cca73e0941d56b05ee901,false,670cca76e0941d56b05f1797,94,0
670cca76e0941d56b05f1798,670cca73e0941d56b05ee3f9,670cca73e0941d56b05ee6ea,false,670cca76e0941d56b05f1799,31,0
670cca76e0941d56b05f179a,670cca73e0941d56b05ee2da,670cca73e0941d56b05eea10,false,670cca76e0941d56b05f179b,45,0
670cca76e0941d56b05f179c,670cca73e0941d56b05ee535,670cca73e0941d56b05ee839,false,670cca76e0941d56b05f179d,38,0
670cca76e0941d56b05f179e,670cca73e0941d56b05ee57d,670cca73e0941d56b05ee6ba,false,670cca76e0941d56b05f179f,76,0
670cca76e0941d56b05f17a0,670cca73e0941d56b05ee35d,670cca73e0941d56b05ee814,true,670cca76e0941d56b05f17a1,55,0
670cca76e0941d56b05f17a2,670cca73e0941d56b05ee4f2,670cca73e0941d56b05ee7d7,true,670cca76e0941d56b05f17a3,42,0
670cca76e0941d56b05f17a4,670cca73e0941d56b05ee3e5,670cca73e0941d56b05ee86a,false,670cca76e0941d56b05f17a5,77,0
670cca76e0941d56b05f17a6,670cca73e0941d56b05ee378,670cca73e0941d56b05ee8f1,true,670cca76e0941d56b05f17a7,61,0
670cca76e0941d56b05f17a8,670cca73e0941d56b05ee62a,670cca73e0941d56b05ee9ed,true,670cca76e0941d56b05f17a9,26,0
670cca76e0941d56b05f17aa,670cca73e0941d56b05ee40a,670cca73e0941d56b05ee9bb,false,670cca76e0941d56b05f17ab,3,0
670cca76e0941d56b05f17ac,670cca73e0941d56b05ee573,670cca73e0941d56b05ee849,false,670cca76e0941d56b05f17ad,100,0
670cca76e0941d56b05f17ae,670cca73e0941d56b05ee2e6,670cca73e0941d56b05ee7f2,false,670cca76e0941d56b05f17af,50,0
670cca76e0941d56b05f17b0,670cca73e0941d56b05ee54a,670cca73e0941d56b05ee6e6,true,670cca76e0941d56b05f17b1,11,0
670cca76e0941d56b05f17b2,670cca73e0941d56b05ee449,670cca73e0941d56b05ee9c8,true,670cca76e0941d56b05f17b3,41,0
670cca76e0941d56b05f17b4,670cca73e0941d56b05ee4eb,670cca73e0941d56b05ee6f2,true,670cca76e0941d56b05f17b5,72,0
670cca76e0941d56b05f17b6,670cca73e0941d56b05ee2e1,670cca73e0941d56b05ee840,true,670cca76e0941d56b05f17b7,87,0
670cca76e0941d56b05f17b8,670cca73e0941d56b05ee4a2,670cca73e0941d56b05ee9a8,true,670cca76e0941d56b05f17b9,9,0
670cca76e0941d56b05f17ba,670cca73e0941d56b05ee5c9,670cca73e0941d56b05ee9c4,false,670cca76e0941d56b05f17bb,91,0
670cca76e0941d56b05f17bc,670cca73e0941d56b05ee55a,670cca73e0941d56b05ee939,true,670cca76e0941d56b05f17bd,86,0
670cca76e0941d56b05f17be,670cca73e0941d56b05ee5b3,670cca73e0941d56b05ee7c7,false,670cca76e0941d56b05f17bf,39,0
670cca76e0941d56b05f17c0,670cca73e0941d56b05ee5d9,670cca73e0941d56b05eea03,false,670cca76e0941d56b05f17c1,19,0
670cca76e0941d56b05f17c2,670cca73e0941d56b05ee599,670cca73e0941d56b05ee71f,true,670cca76e0941d56b05f17c3,78,0
670cca76e0941d56b05f17c4,670cca73e0941d56b05ee443,670cca73e0941d56b05ee7dc,true,670cca76e0941d56b05f17c5,36,0
670cca76e0941d56b05f17c6,670cca73e0941d56b05ee386,670cca73e0941d56b05ee721,true,670cca76e0941d56b05f17c7,6,0
670cca76e0941d56b05f17c8,670cca73e0941d56b05ee2bd,670cca73e0941d56b05ee750,false,670cca76e0941d56b05f17c9,59,0
670cca76e0941d56b05f17ca,670cca73e0941d56b05ee633,670cca73e0941d56b05ee973,false,670cca76e0941d56b05f17cb,98,0
670cca76e0941d56b05f17cc,670cca73e0941d56b05ee49b,670cca73e0941d56b05ee8fe,true,670cca76e0941d56b05f17cd,41,0
670cca76e0941d56b05f17ce,670cca73e0941d56b05ee29d,670cca73e0941d56b05eea04,true,670cca76e0941d56b05f17cf,54,0
670cca76e0941d56b05f17d0,670cca73e0941d56b05ee2a0,670cca73e0941d56b05ee6cd,true,670cca76e0941d56b05f17d1,88,0
670cca76e0941d56b05f17d2,670cca73e0941d56b05ee3b6,670cca73e0941d56b05ee8b2,true,670cca76e0941d56b05f17d3,87,0
670cca76e0941d56b05f17d4,670cca73e0941d56b05ee3d7,670cca73e0941d56b05ee6cb,false,670cca76e0941d56b05f17d5,46,0
670cca76e0941d56b05f17d6,670cca73e0941d56b05ee412,670cca73e0941d56b05ee716,true,670cca76e0941d56b05f17d7,20,0
670cca76e0941d56b05f17d8,670cca73e0941d56b05ee425,670cca73e0941d56b05eea0b,false,670cca76e0941d56b05f17d9,5,0
670cca76e0941d56b05f17da,670cca73e0941d56b05ee3e8,670cca73e0941d56b05ee786,true,670cca76e0941d56b05f17db,53,0
670cca76e0941d56b05f17dc,670cca73e0941d56b05ee4e2,670cca73e0941d56b05ee7f1,true,670cca76e0941d56b05f17dd,64,0
670cca76e0941d56b05f17de,670cca73e0941d56b05ee4ea,670cca73e0941d56b05eea03,false,670cca76e0941d56b05f17df,37,0
670cca76e0941d56b05f17e0,670cca73e0941d56b05ee3a1,670cca73e0941d56b05ee72a,true,670cca76e0941d56b05f17e1,59,0
670cca76e0941d56b05f17e2,670cca73e0941d56b05ee4aa,670cca73e0941d56b05ee69d,false,670cca76e0941d56b05f17e3,97,0
670cca76e0941d56b05f17e4,670cca73e0941d56b05ee631,670cca73e0941d56b05ee7ca,true,670cca76e0941d56b05f17e5,3,0
670cca76e0941d56b05f17e6,670cca73e0941d56b05ee33d,670cca73e0941d56b05ee8a7,true,670cca76e0941d56b05f17e7,39,0
670cca76e0941d56b05f17e8,670cca73e0941d56b05ee4d5,670cca73e0941d56b05ee94d,false,670cca76e0941d56b05f17e9,40,0
670cca76e0941d56b05f17ea,670cca73e0941d56b05ee53e,670cca73e0941d56b05ee840,true,670cca76e0941d56b05f17eb,30,0
670cca76e0941d56b05f17ec,670cca73e0941d56b05ee628,670cca73e0941d56b05ee864,true,670cca76e0941d56b05f17ed,0,0
670cca76e0941d56b05f17ee,670cca73e0941d56b05ee494,670cca73e0941d56b05ee6d6,true,670cca76e0941d56b05f17ef,12,0
670cca76e0941d56b05f17f0,670cca73e0941d56b05ee308,670cca73e0941d56b05ee6d3,true,670cca76e0941d56b05f17f1,92,0
670cca76e0941d56b05f17f2,670cca73e0941d56b05ee65d,670cca73e0941d56b05ee7ae,false,670cca76e0941d56b05f17f3,68,0
670cca76e0941d56b05f17f4,670cca73e0941d56b05ee50d,670cca73e0941d56b05eea30,true,670cca76e0941d56b05f17f5,71,0
670cca76e0941d56b05f17f6,670cca73e0941d56b05ee2a7,670cca73e0941d56b05eea36,true,670cca76e0941d56b05f17f7,51,0
670cca76e0941d56b05f17f8,670cca73e0941d56b05ee52d,670cca73e0941d56b05ee935,false,670cca76e0941d56b05f17f9,18,0
670cca76e0941d56b05f17fa,670cca73e0941d56b05ee2a8,670cca73e0941d56b05ee8ee,false,670cca76e0941d56b05f17fb,15,0
670cca76e0941d56b05f17fc,670cca73e0941d56b05ee42e,670cca73e0941d56b05ee8bb,false,670cca76e0941d56b05f17fd,11,0
670cca76e0941d56b05f17fe,670cca73e0941d56b05ee33e,670cca73e0941d56b05ee9e6,true,670cca76e0941d56b05f17ff,98,0
670cca76e0941d56b05f1800,670cca73e0941d56b05ee615,670cca73e0941d56b05ee879,false,670cca76e0941d56b05f1801,30,0
670cca76e0941d56b05f1802,670cca73e0941d56b05ee505,670cca73e0941d56b05ee771,true,670cca76e0941d56b05f1803,25,0
670cca76e0941d56b05f1804,670cca73e0941d56b05ee2d1,670cca73e0941d56b05ee891,false,670cca76e0941d56b05f1805,74,0
670cca76e0941d56b05f1806,670cca73e0941d56b05ee5af,670cca73e0941d56b05ee8a4,true,670cca76e0941d56b05f1807,63,0
670cca76e0941d56b05f1808,670cca73e0941d56b05ee2c6,670cca73e0941d56b05ee661,false,670cca76e0941d56b05f1809,52,0
670cca76e0941d56b05f180a,670cca73e0941d56b05ee36e,670cca73e0941d56b05ee8bb,true,670cca76e0941d56b05f180b,9,0
670cca76e0941d56b05f180c,670cca73e0941d56b05ee308,670cca73e0941d56b05ee9f2,true,670cca76e0941d56b05f180d,23,0
670cca76e0941d56b05f180e,670cca73e0941d56b05ee3dd,670cca73e0941d56b05ee82f,false,670cca76e0941d56b05f180f,48,0
670cca76e0941d56b05f1810,670cca73e0941d56b05ee3b6,670cca73e0941d56b05ee788,true,670cca76e0941d56b05f1811,65,0
670cca76e0941d56b05f1812,670cca73e0941d56b05ee34c,670cca73e0941d56b05eea13,true,670cca76e0941d56b05f1813,4,0
670cca76e0941d56b05f1814,670cca73e0941d56b05ee642,670cca73e0941d56b05ee725,true,670cca76e0941d56b05f1815,35,0
670cca76e0941d56b05f1816,670cca73e0941d56b05ee5bb,670cca73e0941d56b05ee67c,true,670cca76e0941d56b05f1817,52,0
670cca76e0941d56b05f1818,670cca73e0941d56b05ee4ed,670cca73e0941d56b05ee798,true,670cca76e0941d56b05f1819,75,0
670cca76e0941d56b05f181a,670cca73e0941d56b05ee517,670cca73e0941d56b05ee95a,false,670cca76e0941d56b05f181b,23,0
670cca76e0941d56b05f181c,670cca73e0941d56b05ee5e7,670cca73e0941d56b05ee7e3,false,670cca76e0941d56b05f181d,39,0
670cca76e0941d56b05f181e,670cca73e0941d56b05ee3c1,670cca73e0941d56b05ee977,true,670cca76e0941d56b05f181f,74,0
670cca76e0941d56b05f1820,670cca73e0941d56b05ee2e6,670cca73e0941d56b05ee80d,true,670cca76e0941d56b05f1821,94,0
670cca76e0941d56b05f1822,670cca73e0941d56b05ee49a,670cca73e0941d56b05ee747,false,670cca76e0941d56b05f1823,55,0
670cca76e0941d56b05f1824,670cca73e0941d56b05ee36d,670cca73e0941d56b05ee86f,true,670cca76e0941d56b05f1825,19,0
670cca76e0941d56b05f1826,670cca73e0941d56b05ee47d,670cca73e0941d56b05ee85e,false,670cca76e0941d56b05f1827,20,0
670cca76e0941d56b05f1828,670cca73e0941d56b05ee44c,670cca73e0941d56b05ee7fe,false,670cca76e0941d56b05f1829,81,0
670cca76e0941d56b05f182a,670cca73e0941d56b05ee652,670cca73e0941d56b05ee663,true,670cca76e0941d56b05f182b,44,0
670cca76e0941d56b05f182c,670cca73e0941d56b05ee314,670cca73e0941d56b05ee757,true,670cca76e0941d56b05f182d,26,0
670cca76e0941d56b05f182e,670cca73e0941d56b05ee471,670cca73e0941d56b05ee707,true,670cca76e0941d56b05f182f,65,0
670cca76e0941d56b05f1830,670cca73e0941d56b05ee5e9,670cca73e0941d56b05ee8c5,false,670cca76e0941d56b05f1831,20,0
670cca76e0941d56b05f1832,670cca73e0941d56b05ee383,670cca73e0941d56b05ee72d,false,670cca76e0941d56b05f1833,28,0
670cca76e0941d56b05f1834,670cca73e0941d56b05ee4df,670cca73e0941d56b05ee803,false,670cca76e0941d56b05f1835,58,0
670cca76e0941d56b05f1836,670cca73e0941d56b05ee4a2,670cca73e0941d56b05ee91d,true,670cca76e0941d56b05f1837,16,0
670cca76e0941d56b05f1838,670cca73e0941d56b05ee5bc,670cca73e0941d56b05ee868,true,670cca76e0941d56b05f1839,21,0
670cca76e0941d56b05f183a,670cca73e0941d56b05ee56e,670cca73e0941d56b05ee7ee,false,670cca76e0941d56b05f183b,81,0
670cca76e0941d56b05f183c,670cca73e0941d56b05ee4ee,670cca73e0941d56b05ee67d,false,670cca76e0941d56b05f183d,36,0
670cca76e0941d56b05f183e,670cca73e0941d56b05ee293,670cca73e0941d56b05ee9d1,false,670cca76e0941d56b05f183f,48,0
670cca76e0941d56b05f1840,670cca73e0941d56b05ee570,670cca73e0941d56b05ee8eb,true,670cca76e0941d56b05f1841,77,0
670cca76e0941d56b05f1842,670cca73e0941d56b05ee4be,670cca73e0941d56b05ee81a,true,670cca76e0941d56b05f1843,44,0
670cca76e0941d56b05f1844,670cca73e0941d56b05ee580,670cca73e0941d56b05ee782,false,670cca76e0941d56b05f1845,19,0
670cca76e0941d56b05f1846,670cca73e0941d56b05ee5db,670cca73e0941d56b05ee95e,true,670cca76e0941d56b05f1847,66,0
670cca76e0941d56b05f1848,670cca73e0941d56b05ee52a,670cca73e0941d56b05ee69f,true,670cca76e0941d56b05f1849,22,0
670cca76e0941d56b05f184a,670cca73e0941d56b05ee343,670cca73e0941d56b05ee6cb,true,670cca76e0941d56b05f184b,99,0
670cca76e0941d56b05f184c,670cca73e0941d56b05ee410,670cca73e0941d56b05ee882,true,670cca76e0941d56b05f184d,83,0
670cca76e0941d56b05f184e,670cca73e0941d56b05ee4d1,670cca73e0941d56b05ee68e,true,670cca76e0941d56b05f184f,25,0
670cca76e0941d56b05f1850,670cca73e0941d56b05ee295,670cca73e0941d56b05ee9b3,false,670cca76e0941d56b05f1851,84,0
670cca76e0941d56b05f1852,670cca73e0941d56b05ee5b6,670cca73e0941d56b05ee8b3,false,670cca76e0941d56b05f1853,33,0
670cca76e0941d56b05f1854,670cca73e0941d56b05ee4cf,670cca73e0941d56b05ee7d4,false,670cca76e0941d56b05f1855,88,0
670cca76e0941d56b05f1856,670cca73e0941d56b05ee4f7,670cca73e0941d56b05ee8c2,false,670cca76e0941d56b05f1857,92,0
670cca76e0941d56b05f1858,670cca73e0941d56b05ee29b,670cca73e0941d56b05ee862,false,670cca76e0941d56b05f1859,76,0
670cca76e0941d56b05f185a,670cca73e0941d56b05ee377,670cca73e0941d56b05ee754,true,670cca76e0941d56b05f185b,43,0
670cca76e0941d56b05f185c,670cca73e0941d56b05ee598,670cca73e0941d56b05ee68f,false,670cca76e0941d56b05f185d,52,0
670cca76e0941d56b05f185e,670cca73e0941d56b05ee279,670cca73e0941d56b05ee958,true,670cca76e0941d56b05f185f,95,0
670cca76e0941d56b05f1860,670cca73e0941d56b05ee2fd,670cca73e0941d56b05eea06,false,670cca76e0941d56b05f1861,12,0
670cca76e0941d56b05f1862,670cca73e0941d56b05ee41d,670cca73e0941d56b05ee78d,true,670cca76e0941d56b05f1863,65,0
670cca76e0941d56b05f1864,670cca73e0941d56b05ee3bb,670cca73e0941d56b05ee8aa,true,670cca76e0941d56b05f1865,2,0
670cca76e0941d56b05f1866,670cca73e0941d56b05ee314,670cca73e0941d56b05ee77c,true,670cca76e0941d56b05f1867,74,0
670cca76e0941d56b05f1868,670cca73e0941d56b05ee48c,670cca73e0941d56b05ee73e,false,670cca76e0941d56b05f1869,80,0
670cca76e0941d56b05f186a,670cca73e0941d56b05ee317,670cca73e0941d56b05ee825,true,670cca76e0941d56b05f186b,35,0
